ID,EmriV,NrV,NrQV,NRVV,Komuna,EQV,01gja,02gja,P01KA,P02A,P02B,P03Perg,P04KVV,P04Fem,P05Lla,P05Ngj,P05Lis,P05Flv,P05Vul,P05Kut,P05Lib,P05Kab,P05ZFK,P06NFP,P07VNL,P08NKV,P09TKZ,P10SHS,P11NRS,P12KFV,PV1KHV,PDK,LDK,LVV,AAK,AKR,ParTj01,ParTj02,ParTj03,OJQ,Media,VzhND,VzhTjere,PV03UVL,PV04IDK,PV05GSH,PV06VUL,PV07-10,PV07-13,PV07-16,PV07-19,PV08ELV,PV09NVK,PV10VAS,PV11-3AN,PV12_Ref,PV12IFPo,ProcVotKom,PA01x1,PAifPO,PA02Fot,PA03M1F,PA04PPD,PA05DHU,PA06PRP,PA07M1P,PA08MBV,PA09VJK,PA10VAV,PA11VMF,PA12PAA,PA13INC,PM01PPV,PM02PJA,PM03LVT,PM04NUM,PM05-PDK,PM05-LDK,PM05-LVV,PM05-AAK,PM05-AKR,PM05-TJ1,PM05-TJ2,PM05-TJ3,PM05-OJQ,PM05-MED,PM05-VZH,PM05-TJE,PM06PPA,PM06KUSH,PM07VSH,PM08SHS,PM09SS,PM10NEN,PM11NVL,PM12NSH,PM13FVP,PM14PSH,PM15VSS,PM16ANA,PAK01,PAK02,PAK03,PAK04,PKK01,PKK02,PKK03,PKK04,VK00,VK01,VK02,PNR01,PNR02,PNR03,PNR04,PNR04Kush,PNR05Kom,VezhEm01,NrV01,VezhEm02,NrV02,KmnInc,Lokacioni,IncOra,IncTxt,IncVet,IncDeshm1,ID1Kon,IncDeshm2,ID2Kon,IncDeshm3,ID3Kon,IncKomTj,KomShtese,User,Time
691,,505/420,2623D,01R,Viti,Vellezerit Gervalla,PO,PO,6:00 - 7:00,PO,PO,5:30 - 6:00,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,900,933,2,PO,PO,PO,PO,6:00 - 7:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,41,195,280,374,0,0,0,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,N/A,N/A,,N/A,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,0,0,,,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Jetmir Bakija 2,11/29/2013
692,,28,0401X,05R,Gjilan,Thimi Mitko,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,16,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,925,448,3,PO,PO,PO,PO,6:00 - 7:00,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,TRUE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,100,120,140,88,0,0,24,PO,JO,0,,JO,,JO,JO,JO,JO,JO,PO,JO,PO,0,0,Gjithmonë,JO,18:30 - 19:00,JO,,19:00 -20:00,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,,448,448,JO,PO,PO,PO,448,26,PO,PO,448,6,PO,,0,0,,Gjithmonë,Gjithmonë,23:00 +,,,,,,,,,,,,,,,,,,,,,DnV-F1 -Valmir Ismaili,11/30/2013
693,,505/27,0403X,06R,Gjilan,Mehmet Isai,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,700,722,3,PO,PO,PO,PO,6:00 - 7:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,FALSE,FALSE,DV,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,96,272,334,495,23,0,27,PO,JO,0,,JO,,JO,JO,JO,JO,JO,PO,JO,JO,3,0,Gjithmonë,JO,18:30 - 19:00,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,DV,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,722,495,PO,PO,PO,PO,495,43,PO,PO,495,9,PO,PO,0,0,,,Gjithmonë,23:00 +,,,,,,,,,,,,,,,,,,,,,DnV-F1 -Valmir Ismaili,11/30/2013
694,,,0209C,01R,Gjakovë,Lipovec. Sh.F. Shaban Golaj,PO,JO,6:00 - 7:00,,,6:00 - 7:00,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,900,940,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,64,141,243,319,0,0,29,PO,JO,0,,JO,,JO,JO,JO,JO,JO,PO,JO,JO,1,0,Gjithmonë,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,940,319,,,PO,PO,319,30,PO,PO,319,5,PO,PO,0,0,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,Jetmir Bakija 2,11/22/2013
695,,,0223C,02R,Gjakovë,Selman Riza,PO,PO,7:00 - 7:30,PO,PO,6:00 - 7:00,19,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,700,744,3,PO,N/A,N/A,N/A,7:00 - 7:30,FALSE,TRUE,TRUE,TRUE,TRUE,PSHDK,,,FALSE,TRUE,TRUE,Ambasada Amerikane,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,25,160,240,264,4,0,24,PO,JO,0,,JO,N/A,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,TRUE,FALSE,Ambasada Amerikane,JO,,PO,PO,PO,PO,744,264,PO,PO,PO,PO,264,35,,,264,4,PO,PO,0,0,,Gjithmonë,,23:00 +,JO,,,,,,,,,,,,,,,,,,,,Jetmir Bakija 2,11/25/2013
696,,,0210C,03R,Gjakovë,"Ponoshec ""Ganimete Terbeshi""",PO,,6:00 - 7:00,PO,PO,5:00 - 5:30,13,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,800,818,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,39,89,139,171,13,0,19,PO,JO,0,,JO,,JO,JO,JO,JO,JO,PO,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,PO,JO,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,818,210,PO,PO,PO,PO,210,29,PO,PO,210,3,PO,PO,0,0,,Gjithmonë,Gjithmonë,20:00 - 23:00,JO,,,,,,,,,,,,,,,,,,,,Jetmir Bakija 2,11/25/2013
697,,,0201C,04R,Gjakovë,HajdarDushi,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,7,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,900,903,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,PSHDK,,,FALSE,TRUE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,95,264,419,505,0,0,16,PO,N/A,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,1,1,Gjithmonë,N/A,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,PSHDK,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,903,505,PO,PO,PO,,505,73,PO,,505,2,PO,PO,0,0,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,Jetmir Bakija 2,11/25/2013
698,,,0203C,03R,Gjakovë,Mazllum Kepuska,N/A,N/A,6:00 - 7:00,PO,,6:00 - 7:00,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,729,729,3,PO,PO,PO,PO,7:00 - 7:30,TRUE,FALSE,TRUE,TRUE,TRUE,PSHDK,PSHDKI,IRDk,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,85,215,355,440,10,0,15,PO,JO,0,,JO,,JO,JO,JO,JO,JO,N/A,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,N/A,TRUE,TRUE,FALSE,TRUE,TRUE,PSHDK,PSHDKI,IRDK,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,729,440,PO,PO,PO,PO,440,6,PO,,440,3,PO,PO,0,0,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,Jetmir Bakija 2,11/25/2013
699,,,0221C,01R,Gjakovë,Zef Mark Perlaj,PO,JO,7:00 - 7:30,PO,PO,6:00 - 7:00,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,900,928,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,PSHDK,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,65,180,247,274,5,0,14,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,PSHDK,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,928,274,PO,PO,PO,PO,274,25,PO,PO,274,1,PO,PO,0,0,,Gjithmonë,Gjithmonë,20:00 - 23:00,JO,,,,,,,,,,,,,,,,,,,,Jetmir Bakija 2,11/25/2013
700,,,0202X,17D,Gjakovë,Yll Morina,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,6,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,750,771,3,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,PSHDK,,,FALSE,FALSE,TRUE,"Bashkimi Evropian, Ambasada Amerikane",Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,55,230,360,418,8,60,11,PO,JO,0,,PO,JO,JO,JO,JO,JO,JO,PO,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,FALSE,TRUE,TRUE,PSHDK,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,77,48,PO,PO,PO,PO,352,32,PO,PO,352,0,,PO,60,60,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,"1. Nje person ka tentuar te votoj per te dyten here por eshte ndaluar nga komisionir I cili identifikoj shenjat ne dore me llambe ultraviolete.
 2. Nje person gjeti familjarin e vdekur ne list te nenshkrimeve
 3. Shumica e qytetareve nuk kane pasur shume njohuri per votimin ne asamble komunlae dhe shume vota jane shpallur te pavlefshme.",Jetmir Bakija 2,11/25/2013
701,,,0204C,02R,Gjakovë,Kadri Kusari,PO,,6:00 - 7:00,PO,PO,6:00 - 7:00,7,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,800,818,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,FALSE,TRUE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,88,251,395,443,443,0,14,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,N/A,TRUE,TRUE,TRUE,FALSE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,818,443,PO,PO,PO,PO,443,44,,,443,2,PO,PO,0,0,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,Jetmir Bakija 2,11/25/2013
702,,,0201C,07R,Gjakovë,Hajdar Dushi,N/A,N/A,7:00 - 7:30,PO,PO,6:00 - 7:00,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,900,942,3,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,PSHDK,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,81,288,437,524,0,0,25,PO,JO,0,,JO,,JO,JO,JO,JO,JO,N/A,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,PSHDK,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,,942,524,PO,PO,PO,PO,524,85,PO,PO,524,5,PO,PO,0,0,,Gjithmonë,,23:00 +,JO,,,,,,,,,,,,,,,,,,,,Jetmir Bakija 2,11/25/2013
703,,,0203X,03R,Gjakovë,Fakulteti I Edukimit,PO,,6:00 - 7:00,,PO,7:00 +,7,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,750,756,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,PSHDK,IRDK,PDKI,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,100,250,375,433,0,0,19,PO,JO,0,,JO,,JO,JO,JO,JO,JO,N/A,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,PSDHK,PDKI,IRDK,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,756,435,PO,,,,433,68,PO,PO,433,3,PO,PO,0,0,,,,,,,,,,,,,,,,,,,,,,,,,DnV-Inesa,11/25/2013
704,,,0219C,01R,Gjakovë,Novosell,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,850,870,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,PSHDK,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,121,188,257,303,5,0,14,PO,JO,0,,JO,,JO,JO,JO,JO,JO,PO,JO,JO,0,0,Gjithmonë,JO,19:00 - 19:30,JO,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,PSHDK,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,870,303,PO,PO,PO,PO,303,34,PO,,303,6,PO,PO,0,0,,Gjithmonë,Gjithmonë,20:00 - 23:00,JO,,,,,,,,,,,,,,,,,,,Ka pasur disa probleme me mungese te emrave ne listat zgjedhore.,Jetmir Bakija 2,11/25/2013
705,,,0205C,04R,Gjakovë,Sh.f. Zekria Rexha,PO,,6:00 - 7:00,PO,PO,6:00 - 7:00,7,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,900,938,2,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,PSHDK,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,81,250,440,515,3,0,16,PO,JO,0,,JO,,PO,JO,JO,JO,JO,PO,JO,JO,3,0,Gjithmonë,JO,19:00 - 19:30,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,PSHDK,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,938,515,PO,PO,,PO,515,3,PO,,515,4,PO,PO,0,0,,Gjithmonë,,23:00 +,JO,,,,,,,,,,,,,,,,,,,,Jetmir Bakija 2,11/26/2013
706,,505/490,1907E,02D,Prishtinë,Fakulteti Teknik,JO,JO,6:00 - 7:00,PO,PO,6:00 - 7:00,7,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,700,723,2,PO,PO,PO,PO,6:00 - 7:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,67,200,314,317,0,0,7,PO,JO,0,,JO,,JO,JO,JO,JO,JO,PO,JO,JO,0,0,Gjithmonë,JO,18:30 - 19:00,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,PF,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,723,397,PO,PO,PO,PO,397,28,PO,PO,397,14,PO,PO,7,7,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,2013-12-5 DnV-F1 - Jetmir Bakija,12/4/2013
707,,1016,1906E,11R,Prishtinë,Fakulteti Filologjik,PO,JO,6:00 - 7:00,PO,PO,6:00 - 7:00,8,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,950,950,2,PO,PO,PO,PO,6:00 - 7:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,39,135,250,334,0,0,0,PO,JO,0,,JO,,JO,JO,JO,JO,JO,PO,JO,JO,0,0,Gjithmonë,JO,18:30 - 19:00,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,334,334,PO,PO,PO,PO,334,23,PO,PO,334,3,PO,PO,0,0,,Nganjëherë,,20:00 - 23:00,JO,,"Komisioneri I KQZ gjithashtut edhe anetari I VV , Veron Hasani ka pasur mospajtime dhe mosmarreveshje me kryesuesin e komisionereve Kamer Citaku .",,,,,,,,,,,,,,,,,,DnV-Inesa,12/4/2013
708,,505/1098,1905E,15R,Prishtinë,Fakulteti Filologjik,PO,JO,6:00 - 7:00,PO,PO,6:00 - 7:00,8,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,900,929,2,PO,PO,PO,PO,6:00 - 7:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,33,137,278,363,3,0,3,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,18:30 - 19:00,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,929,363,PO,PO,PO,PO,363,30,PO,PO,363,1,PO,PO,0,0,,,,,,,,,,,,,,,,,,,,,,,,Ne kete qender gjithqka ka shkuar ne menyre te rregullt .,Inesa 1,12/4/2013
709,,0505/869,1905E,18R,Prishtinë,Fakulteti Filologjik,PO,JO,6:00 - 7:00,PO,PO,6:00 - 7:00,9,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,850,867,2,PO,PO,PO,PO,6:00 - 7:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,50,126,236,305,0,0,4,PO,JO,0,,JO,,JO,JO,JO,JO,JO,PO,JO,JO,0,0,Gjithmonë,JO,18:30 - 19:00,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,867,305,PO,PO,PO,PO,305,18,PO,PO,305,5,PO,PO,0,0,,Gjithmonë,Gjithmonë,,JO,,,,,,,,,,,,,,,,,,,,Inesa 1,12/4/2013
710,,505/337,1906E,016R,Prishtinë,Fakulteti Filologjik,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,8,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,900,936,2,PO,PO,PO,PO,6:00 - 7:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,34,132,258,361,0,0,3,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,18:30 - 19:00,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,936,361,PO,PO,PO,PO,361,26,PO,PO,361,2,PO,PO,0,0,,Gjithmonë,Gjithmonë,23:00 +,,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/4/2013
711,,505/099,1912E,02R,Prishtinë,Salla 1 Tetori,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,8,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,850,863,3,PO,PO,PO,PO,7:00 - 7:30,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,76,237,360,458,1,0,10,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Aspak,JO,18:30 - 19:00,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,850,458,PO,PO,PO,PO,458,37,PO,PO,48,9,PO,PO,0,0,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,2013-12-5 DnV-F1 - Jetmir Bakija,12/4/2013
712,,505/197,1913E,10D,Prishtinë,Fakulteti Ekonomik,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,700,733,2,PO,PO,PO,PO,6:00 - 7:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,"Kolaicioni per Demokraci , Ambasada Amerikane",Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,45,100,216,244,0,44,2,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Aspak,JO,18:30 - 19:00,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,733,244,PO,PO,PO,PO,228,16,,,243,1,,,44,44,JO,,,23:00 +,JO,,,,,,,,,,,,,,,,,,,,2013-12-5 DnV-F1 - Jetmir Bakija,12/4/2013
713,,689,1912E,05R,Prishtinë,Fakulteti Ekonomik Juridik,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,9,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,800,842,2,PO,PO,PO,PO,6:00 - 7:00,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,35,130,271,349,0,0,2,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,18:30 - 19:00,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,842,349,PO,PO,PO,PO,349,38,PO,PO,348,10,PO,PO,0,0,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,2013-12-5 DnV-F1 - Jetmir Bakija,12/4/2013
714,,505/33,1904R,02R,Prishtinë,SHF Dardani,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,8,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,900,947,2,PO,PO,PO,PO,6:00 - 7:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,58,199,380,490,0,0,11,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,18:30 - 19:00,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,947,490,PO,PO,PO,PO,490,50,PO,PO,490,6,PO,PO,0,0,,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,2013-12-5 DnV-F1 - Jetmir Bakija,12/4/2013
715,,505/564,1923E,02D,Prishtinë,SHMEJ H. Kadri Prishtina,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,7,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,850,860,2,PO,PO,PO,PO,6:00 - 7:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,100,270,400,503,5,16,6,PO,JO,0,,JO,,JO,JO,JO,JO,JO,PO,JO,JO,0,0,Gjithmonë,JO,18:30 - 19:00,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,860,503,PO,PO,PO,PO,503,45,PO,PO,487,3,PO,PO,16,16,PO,Gjithmonë,Gjithmonë,23:00 +,JO,,,,,,,,,,,,,,,,,,,,DnV-Inesa,12/4/2013
716,,505/6,1942E,02D,Prishtinë,Keckolle,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,350,366,2,PO,PO,PO,PO,6:00 - 7:00,TRUE,TRUE,TRUE,TRUE,TRUE,LDD,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,41,108,140,170,30,41,8,PO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,18:30 - 19:00,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,366,170,PO,PO,PO,PO,0,0,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013-12-5 DnV-F1 - Jetmir Bakija,12/4/2013
717,,1219,02V,p,Prishtinë,1917E,PO,PO,6:00 - 7:00,PO,PO,6:00 - 7:00,16,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,2,PO,PO,PO,PO,6:00 - 7:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,Gjithmonë,Gjithmonë,Gjithmonë,Gjithmonë,86,200,80,477,11,0,22,JO,JO,0,,JO,,JO,JO,JO,JO,JO,JO,JO,JO,0,0,Gjithmonë,JO,18:30 - 19:00,JO,,19:00 -20:00,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,JO,,PO,PO,PO,PO,0,0,,,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013-12-5 DnV-F1 - Jetmir Bakija,12/4/2013
